issue_age,attained_age,duration,table,gender,tobacco,q_sel,q_ult
3,68,66,t3269,Male,Non-Smoker,NA,0.00979
3,69,67,t3269,Male,Non-Smoker,NA,0.01088
3,70,68,t3269,Male,Non-Smoker,NA,0.01216
3,71,69,t3269,Male,Non-Smoker,NA,0.01369
3,72,70,t3269,Male,Non-Smoker,NA,0.01548
3,73,71,t3269,Male,Non-Smoker,NA,0.01755
3,74,72,t3269,Male,Non-Smoker,NA,0.01989
3,75,73,t3269,Male,Non-Smoker,NA,0.02248
3,76,74,t3269,Male,Non-Smoker,NA,0.02532
3,77,75,t3269,Male,Non-Smoker,NA,0.02846
3,78,76,t3269,Male,Non-Smoker,NA,0.03199
3,79,77,t3269,Male,Non-Smoker,NA,0.03604
3,80,78,t3269,Male,Non-Smoker,NA,0.04076
3,81,79,t3269,Male,Non-Smoker,NA,0.04615
3,82,80,t3269,Male,Non-Smoker,NA,0.05227
3,83,81,t3269,Male,Non-Smoker,NA,0.05931
3,84,82,t3269,Male,Non-Smoker,NA,0.06748
3,85,83,t3269,Male,Non-Smoker,NA,0.07696
3,86,84,t3269,Male,Non-Smoker,NA,0.08787
3,87,85,t3269,Male,Non-Smoker,NA,0.10029
3,88,86,t3269,Male,Non-Smoker,NA,0.11402
3,89,87,t3269,Male,Non-Smoker,NA,0.12876
3,90,88,t3269,Male,Non-Smoker,NA,0.14417
3,91,89,t3269,Male,Non-Smoker,NA,0.15979
3,92,90,t3269,Male,Non-Smoker,NA,0.1753
3,93,91,t3269,Male,Non-Smoker,NA,0.19025
3,94,92,t3269,Male,Non-Smoker,NA,0.20394
3,95,93,t3269,Male,Non-Smoker,NA,0.21845
3,96,94,t3269,Male,Non-Smoker,NA,0.23554
3,97,95,t3269,Male,Non-Smoker,NA,0.25392
3,98,96,t3269,Male,Non-Smoker,NA,0.27364
3,99,97,t3269,Male,Non-Smoker,NA,0.29431
3,100,98,t3269,Male,Non-Smoker,NA,0.31552
3,101,99,t3269,Male,Non-Smoker,NA,0.33699
3,102,100,t3269,Male,Non-Smoker,NA,0.35854
3,103,101,t3269,Male,Non-Smoker,NA,0.37981
3,104,102,t3269,Male,Non-Smoker,NA,0.40044
3,105,103,t3269,Male,Non-Smoker,NA,0.42009
3,106,104,t3269,Male,Non-Smoker,NA,0.4384
3,107,105,t3269,Male,Non-Smoker,NA,0.45501
3,108,106,t3269,Male,Non-Smoker,NA,0.46956
3,109,107,t3269,Male,Non-Smoker,NA,0.4817
3,110,108,t3269,Male,Non-Smoker,NA,0.49107
3,111,109,t3269,Male,Non-Smoker,NA,0.49731
3,112,110,t3269,Male,Non-Smoker,NA,0.5
3,113,111,t3269,Male,Non-Smoker,NA,0.5
3,114,112,t3269,Male,Non-Smoker,NA,0.5
3,115,113,t3269,Male,Non-Smoker,NA,0.5
3,116,114,t3269,Male,Non-Smoker,NA,0.5
3,117,115,t3269,Male,Non-Smoker,NA,0.5
3,118,116,t3269,Male,Non-Smoker,NA,0.5
3,119,117,t3269,Male,Non-Smoker,NA,0.5
