table,gender_blend,tobacco,issue_age,duration,q_sel
t3329,20% Male,Smoker,56,21,0.04374
t3329,20% Male,Smoker,56,22,0.04752
t3329,20% Male,Smoker,56,23,0.05159
t3329,20% Male,Smoker,56,24,0.05625
t3329,20% Male,Smoker,56,25,0.06197
t3329,20% Male,Smoker,57,1,0.00163
t3329,20% Male,Smoker,57,2,0.00301
t3329,20% Male,Smoker,57,3,0.00502
t3329,20% Male,Smoker,57,4,0.00693
t3329,20% Male,Smoker,57,5,0.00858
t3329,20% Male,Smoker,57,6,0.01014
t3329,20% Male,Smoker,57,7,0.01185
t3329,20% Male,Smoker,57,8,0.01367
t3329,20% Male,Smoker,57,9,0.01553
t3329,20% Male,Smoker,57,10,0.01758
t3329,20% Male,Smoker,57,11,0.01949
t3329,20% Male,Smoker,57,12,0.02153
t3329,20% Male,Smoker,57,13,0.02351
t3329,20% Male,Smoker,57,14,0.02577
t3329,20% Male,Smoker,57,15,0.02811
t3329,20% Male,Smoker,57,16,0.03084
t3329,20% Male,Smoker,57,17,0.03388
t3329,20% Male,Smoker,57,18,0.03676
t3329,20% Male,Smoker,57,19,0.04022
t3329,20% Male,Smoker,57,20,0.04371
t3329,20% Male,Smoker,57,21,0.04747
t3329,20% Male,Smoker,57,22,0.05153
t3329,20% Male,Smoker,57,23,0.05624
t3329,20% Male,Smoker,57,24,0.06197
t3329,20% Male,Smoker,57,25,0.06873
t3329,20% Male,Smoker,58,1,0.00178
t3329,20% Male,Smoker,58,2,0.00334
t3329,20% Male,Smoker,58,3,0.00558
t3329,20% Male,Smoker,58,4,0.00775
t3329,20% Male,Smoker,58,5,0.00964
t3329,20% Male,Smoker,58,6,0.01135
t3329,20% Male,Smoker,58,7,0.01321
t3329,20% Male,Smoker,58,8,0.01518
t3329,20% Male,Smoker,58,9,0.01726
t3329,20% Male,Smoker,58,10,0.01935
t3329,20% Male,Smoker,58,11,0.02144
t3329,20% Male,Smoker,58,12,0.0233
t3329,20% Male,Smoker,58,13,0.02563
t3329,20% Male,Smoker,58,14,0.02806
t3329,20% Male,Smoker,58,15,0.03063
t3329,20% Male,Smoker,58,16,0.0337
t3329,20% Male,Smoker,58,17,0.03667
t3329,20% Male,Smoker,58,18,0.0402
t3329,20% Male,Smoker,58,19,0.04354
t3329,20% Male,Smoker,58,20,0.04742
t3329,20% Male,Smoker,58,21,0.05146
t3329,20% Male,Smoker,58,22,0.05622
t3329,20% Male,Smoker,58,23,0.06197
t3329,20% Male,Smoker,58,24,0.06873
t3329,20% Male,Smoker,58,25,0.07629
t3329,20% Male,Smoker,59,1,0.00195
t3329,20% Male,Smoker,59,2,0.0037
t3329,20% Male,Smoker,59,3,0.00622
t3329,20% Male,Smoker,59,4,0.00867
t3329,20% Male,Smoker,59,5,0.0108
t3329,20% Male,Smoker,59,6,0.01268
t3329,20% Male,Smoker,59,7,0.01469
t3329,20% Male,Smoker,59,8,0.01679
t3329,20% Male,Smoker,59,9,0.01902
t3329,20% Male,Smoker,59,10,0.02131
t3329,20% Male,Smoker,59,11,0.02322
t3329,20% Male,Smoker,59,12,0.02549
t3329,20% Male,Smoker,59,13,0.02803
t3329,20% Male,Smoker,59,14,0.03057
t3329,20% Male,Smoker,59,15,0.03354
t3329,20% Male,Smoker,59,16,0.03653
t3329,20% Male,Smoker,59,17,0.04017
t3329,20% Male,Smoker,59,18,0.04348
t3329,20% Male,Smoker,59,19,0.0472
t3329,20% Male,Smoker,59,20,0.0514
t3329,20% Male,Smoker,59,21,0.0562
t3329,20% Male,Smoker,59,22,0.06196
t3329,20% Male,Smoker,59,23,0.06873
t3329,20% Male,Smoker,59,24,0.07629
t3329,20% Male,Smoker,59,25,0.08521
t3329,20% Male,Smoker,60,1,0.00214
t3329,20% Male,Smoker,60,2,0.00411
t3329,20% Male,Smoker,60,3,0.00693
t3329,20% Male,Smoker,60,4,0.00969
t3329,20% Male,Smoker,60,5,0.01209
t3329,20% Male,Smoker,60,6,0.01412
t3329,20% Male,Smoker,60,7,0.01627
t3329,20% Male,Smoker,60,8,0.01852
t3329,20% Male,Smoker,60,9,0.02087
t3329,20% Male,Smoker,60,10,0.02306
t3329,20% Male,Smoker,60,11,0.02542
t3329,20% Male,Smoker,60,12,0.02794
t3329,20% Male,Smoker,60,13,0.03042
t3329,20% Male,Smoker,60,14,0.03345
t3329,20% Male,Smoker,60,15,0.03637
t3329,20% Male,Smoker,60,16,0.04005
t3329,20% Male,Smoker,60,17,0.04341
t3329,20% Male,Smoker,60,18,0.0471
t3329,20% Male,Smoker,60,19,0.05116
t3329,20% Male,Smoker,60,20,0.05618
t3329,20% Male,Smoker,60,21,0.06195
t3329,20% Male,Smoker,60,22,0.06873
t3329,20% Male,Smoker,60,23,0.07629
t3329,20% Male,Smoker,60,24,0.08521
t3329,20% Male,Smoker,60,25,0.09451
t3329,20% Male,Smoker,61,1,0.00235
t3329,20% Male,Smoker,61,2,0.00457
t3329,20% Male,Smoker,61,3,0.00769
t3329,20% Male,Smoker,61,4,0.01081
t3329,20% Male,Smoker,61,5,0.01349
t3329,20% Male,Smoker,61,6,0.01566
t3329,20% Male,Smoker,61,7,0.01787
t3329,20% Male,Smoker,61,8,0.02025
t3329,20% Male,Smoker,61,9,0.0227
t3329,20% Male,Smoker,61,10,0.02525
t3329,20% Male,Smoker,61,11,0.02788
t3329,20% Male,Smoker,61,12,0.03027
t3329,20% Male,Smoker,61,13,0.03329
t3329,20% Male,Smoker,61,14,0.03626
t3329,20% Male,Smoker,61,15,0.03995
t3329,20% Male,Smoker,61,16,0.04326
t3329,20% Male,Smoker,61,17,0.047
t3329,20% Male,Smoker,61,18,0.05097
t3329,20% Male,Smoker,61,19,0.05601
t3329,20% Male,Smoker,61,20,0.06194
t3329,20% Male,Smoker,61,21,0.06871
t3329,20% Male,Smoker,61,22,0.07629
t3329,20% Male,Smoker,61,23,0.08521
t3329,20% Male,Smoker,61,24,0.09451
t3329,20% Male,Smoker,61,25,0.10331
t3329,20% Male,Smoker,62,1,0.00259
t3329,20% Male,Smoker,62,2,0.00509
t3329,20% Male,Smoker,62,3,0.00854
t3329,20% Male,Smoker,62,4,0.01204
t3329,20% Male,Smoker,62,5,0.015
t3329,20% Male,Smoker,62,6,0.01723
t3329,20% Male,Smoker,62,7,0.01952
t3329,20% Male,Smoker,62,8,0.02197
t3329,20% Male,Smoker,62,9,0.02452
t3329,20% Male,Smoker,62,10,0.02735
t3329,20% Male,Smoker,62,11,0.02974
t3329,20% Male,Smoker,62,12,0.03249
t3329,20% Male,Smoker,62,13,0.03602
t3329,20% Male,Smoker,62,14,0.03978
t3329,20% Male,Smoker,62,15,0.04305
t3329,20% Male,Smoker,62,16,0.04671
t3329,20% Male,Smoker,62,17,0.05082
t3329,20% Male,Smoker,62,18,0.05589
t3329,20% Male,Smoker,62,19,0.06193
t3329,20% Male,Smoker,62,20,0.0687
t3329,20% Male,Smoker,62,21,0.07629
t3329,20% Male,Smoker,62,22,0.08521
t3329,20% Male,Smoker,62,23,0.09451
t3329,20% Male,Smoker,62,24,0.10331
t3329,20% Male,Smoker,62,25,0.11629
t3329,20% Male,Smoker,63,1,0.00286
t3329,20% Male,Smoker,63,2,0.00566
t3329,20% Male,Smoker,63,3,0.00947
t3329,20% Male,Smoker,63,4,0.01337
t3329,20% Male,Smoker,63,5,0.01663
t3329,20% Male,Smoker,63,6,0.019
t3329,20% Male,Smoker,63,7,0.02128
t3329,20% Male,Smoker,63,8,0.02372
t3329,20% Male,Smoker,63,9,0.02652
t3329,20% Male,Smoker,63,10,0.02908
t3329,20% Male,Smoker,63,11,0.0318
t3329,20% Male,Smoker,63,12,0.03498
t3329,20% Male,Smoker,63,13,0.03869
t3329,20% Male,Smoker,63,14,0.04281
t3329,20% Male,Smoker,63,15,0.04638
t3329,20% Male,Smoker,63,16,0.05041
t3329,20% Male,Smoker,63,17,0.05568
t3329,20% Male,Smoker,63,18,0.06173
t3329,20% Male,Smoker,63,19,0.06864
t3329,20% Male,Smoker,63,20,0.07622
t3329,20% Male,Smoker,63,21,0.08521
t3329,20% Male,Smoker,63,22,0.09451
t3329,20% Male,Smoker,63,23,0.10331
t3329,20% Male,Smoker,63,24,0.11629
t3329,20% Male,Smoker,63,25,0.12837
t3329,20% Male,Smoker,64,1,0.00314
t3329,20% Male,Smoker,64,2,0.00627
t3329,20% Male,Smoker,64,3,0.01047
t3329,20% Male,Smoker,64,4,0.01483
t3329,20% Male,Smoker,64,5,0.01837
t3329,20% Male,Smoker,64,6,0.02074
t3329,20% Male,Smoker,64,7,0.02317
t3329,20% Male,Smoker,64,8,0.02594
t3329,20% Male,Smoker,64,9,0.02854
t3329,20% Male,Smoker,64,10,0.03124
t3329,20% Male,Smoker,64,11,0.03426
t3329,20% Male,Smoker,64,12,0.03775
t3329,20% Male,Smoker,64,13,0.04117
t3329,20% Male,Smoker,64,14,0.04565
t3329,20% Male,Smoker,64,15,0.04954
t3329,20% Male,Smoker,64,16,0.05508
t3329,20% Male,Smoker,64,17,0.06145
t3329,20% Male,Smoker,64,18,0.06859
t3329,20% Male,Smoker,64,19,0.07616
t3329,20% Male,Smoker,64,20,0.08521
t3329,20% Male,Smoker,64,21,0.09451
t3329,20% Male,Smoker,64,22,0.10331
t3329,20% Male,Smoker,64,23,0.11629
t3329,20% Male,Smoker,64,24,0.12837
t3329,20% Male,Smoker,64,25,0.14158
t3329,20% Male,Smoker,65,1,0.00345
t3329,20% Male,Smoker,65,2,0.00693
t3329,20% Male,Smoker,65,3,0.01158
t3329,20% Male,Smoker,65,4,0.01643
t3329,20% Male,Smoker,65,5,0.02017
t3329,20% Male,Smoker,65,6,0.02268
t3329,20% Male,Smoker,65,7,0.02541
t3329,20% Male,Smoker,65,8,0.02799
t3329,20% Male,Smoker,65,9,0.03066
t3329,20% Male,Smoker,65,10,0.03416
t3329,20% Male,Smoker,65,11,0.0375
t3329,20% Male,Smoker,65,12,0.0406
t3329,20% Male,Smoker,65,13,0.0438
t3329,20% Male,Smoker,65,14,0.04867
t3329,20% Male,Smoker,65,15,0.05394
t3329,20% Male,Smoker,65,16,0.06072
t3329,20% Male,Smoker,65,17,0.06799
t3329,20% Male,Smoker,65,18,0.07611
t3329,20% Male,Smoker,65,19,0.08515
t3329,20% Male,Smoker,65,20,0.09451
t3329,20% Male,Smoker,65,21,0.10331
t3329,20% Male,Smoker,65,22,0.11629
t3329,20% Male,Smoker,65,23,0.12837
t3329,20% Male,Smoker,65,24,0.14158
t3329,20% Male,Smoker,65,25,0.15558
t3329,20% Male,Smoker,66,1,0.00378
t3329,20% Male,Smoker,66,2,0.00765
t3329,20% Male,Smoker,66,3,0.01281
t3329,20% Male,Smoker,66,4,0.0182
t3329,20% Male,Smoker,66,5,0.02216
t3329,20% Male,Smoker,66,6,0.02486
t3329,20% Male,Smoker,66,7,0.02748
t3329,20% Male,Smoker,66,8,0.03016
t3329,20% Male,Smoker,66,9,0.03359
t3329,20% Male,Smoker,66,10,0.03731
t3329,20% Male,Smoker,66,11,0.04047
t3329,20% Male,Smoker,66,12,0.04364
t3329,20% Male,Smoker,66,13,0.04662
t3329,20% Male,Smoker,66,14,0.05222
t3329,20% Male,Smoker,66,15,0.05887
t3329,20% Male,Smoker,66,16,0.06705
t3329,20% Male,Smoker,66,17,0.07605
t3329,20% Male,Smoker,66,18,0.08512
t3329,20% Male,Smoker,66,19,0.09451
t3329,20% Male,Smoker,66,20,0.10331
t3329,20% Male,Smoker,66,21,0.11629
t3329,20% Male,Smoker,66,22,0.12837
t3329,20% Male,Smoker,66,23,0.14158
t3329,20% Male,Smoker,66,24,0.15558
t3329,20% Male,Smoker,66,25,0.17015
t3329,20% Male,Smoker,67,1,0.00413
t3329,20% Male,Smoker,67,2,0.00841
t3329,20% Male,Smoker,67,3,0.01418
t3329,20% Male,Smoker,67,4,0.02018
t3329,20% Male,Smoker,67,5,0.02426
t3329,20% Male,Smoker,67,6,0.02699
t3329,20% Male,Smoker,67,7,0.02967
t3329,20% Male,Smoker,67,8,0.03309
t3329,20% Male,Smoker,67,9,0.03672
t3329,20% Male,Smoker,67,10,0.04032
t3329,20% Male,Smoker,67,11,0.04348
t3329,20% Male,Smoker,67,12,0.04637
t3329,20% Male,Smoker,67,13,0.05102
t3329,20% Male,Smoker,67,14,0.05803
t3329,20% Male,Smoker,67,15,0.06652
t3329,20% Male,Smoker,67,16,0.07575
t3329,20% Male,Smoker,67,17,0.0851
t3329,20% Male,Smoker,67,18,0.09444
t3329,20% Male,Smoker,67,19,0.10331
t3329,20% Male,Smoker,67,20,0.11629
t3329,20% Male,Smoker,67,21,0.12837
t3329,20% Male,Smoker,67,22,0.14158
t3329,20% Male,Smoker,67,23,0.15558
t3329,20% Male,Smoker,67,24,0.17015
t3329,20% Male,Smoker,67,25,0.18473
t3329,20% Male,Smoker,68,1,0.00451
t3329,20% Male,Smoker,68,2,0.00923
t3329,20% Male,Smoker,68,3,0.01573
t3329,20% Male,Smoker,68,4,0.0224
t3329,20% Male,Smoker,68,5,0.0265
t3329,20% Male,Smoker,68,6,0.02914
t3329,20% Male,Smoker,68,7,0.03265
t3329,20% Male,Smoker,68,8,0.0363
t3329,20% Male,Smoker,68,9,0.03992
t3329,20% Male,Smoker,68,10,0.04333
t3329,20% Male,Smoker,68,11,0.04613
t3329,20% Male,Smoker,68,12,0.05092
t3329,20% Male,Smoker,68,13,0.05776
t3329,20% Male,Smoker,68,14,0.06553
t3329,20% Male,Smoker,68,15,0.07523
t3329,20% Male,Smoker,68,16,0.08439
t3329,20% Male,Smoker,68,17,0.09437
t3329,20% Male,Smoker,68,18,0.10319
t3329,20% Male,Smoker,68,19,0.11629
t3329,20% Male,Smoker,68,20,0.12837
t3329,20% Male,Smoker,68,21,0.14158
t3329,20% Male,Smoker,68,22,0.15558
t3329,20% Male,Smoker,68,23,0.17015
t3329,20% Male,Smoker,68,24,0.18473
t3329,20% Male,Smoker,68,25,0.19958
t3329,20% Male,Smoker,69,1,0.00493
t3329,20% Male,Smoker,69,2,0.01013
t3329,20% Male,Smoker,69,3,0.01749
t3329,20% Male,Smoker,69,4,0.02488
t3329,20% Male,Smoker,69,5,0.02855
t3329,20% Male,Smoker,69,6,0.03212
t3329,20% Male,Smoker,69,7,0.03585
t3329,20% Male,Smoker,69,8,0.03945
t3329,20% Male,Smoker,69,9,0.04258
t3329,20% Male,Smoker,69,10,0.04588
t3329,20% Male,Smoker,69,11,0.05082
t3329,20% Male,Smoker,69,12,0.05749
t3329,20% Male,Smoker,69,13,0.06515
t3329,20% Male,Smoker,69,14,0.07435
t3329,20% Male,Smoker,69,15,0.08388
t3329,20% Male,Smoker,69,16,0.09355
t3329,20% Male,Smoker,69,17,0.10311
t3329,20% Male,Smoker,69,18,0.11613
t3329,20% Male,Smoker,69,19,0.12837
t3329,20% Male,Smoker,69,20,0.14158
t3329,20% Male,Smoker,69,21,0.15558
t3329,20% Male,Smoker,69,22,0.17015
t3329,20% Male,Smoker,69,23,0.18473
t3329,20% Male,Smoker,69,24,0.19958
t3329,20% Male,Smoker,69,25,0.21455
t3329,20% Male,Smoker,70,1,0.00539
t3329,20% Male,Smoker,70,2,0.0111
t3329,20% Male,Smoker,70,3,0.01945
t3329,20% Male,Smoker,70,4,0.02759
t3329,20% Male,Smoker,70,5,0.03153
t3329,20% Male,Smoker,70,6,0.03533
t3329,20% Male,Smoker,70,7,0.03896
t3329,20% Male,Smoker,70,8,0.04196
t3329,20% Male,Smoker,70,9,0.04569
t3329,20% Male,Smoker,70,10,0.0508
t3329,20% Male,Smoker,70,11,0.05721
t3329,20% Male,Smoker,70,12,0.06476
t3329,20% Male,Smoker,70,13,0.07378
t3329,20% Male,Smoker,70,14,0.08286
t3329,20% Male,Smoker,70,15,0.09289
t3329,20% Male,Smoker,70,16,0.10276
t3329,20% Male,Smoker,70,17,0.116
t3329,20% Male,Smoker,70,18,0.12837
t3329,20% Male,Smoker,70,19,0.14158
t3329,20% Male,Smoker,70,20,0.15558
t3329,20% Male,Smoker,70,21,0.17015
t3329,20% Male,Smoker,70,22,0.18473
t3329,20% Male,Smoker,70,23,0.19958
t3329,20% Male,Smoker,70,24,0.21455
t3329,20% Male,Smoker,70,25,0.22831
t3329,20% Male,Smoker,71,1,0.0059
t3329,20% Male,Smoker,71,2,0.01215
t3329,20% Male,Smoker,71,3,0.02165
t3329,20% Male,Smoker,71,4,0.03055
t3329,20% Male,Smoker,71,5,0.03474
t3329,20% Male,Smoker,71,6,0.03839
t3329,20% Male,Smoker,71,7,0.04129
t3329,20% Male,Smoker,71,8,0.04488
t3329,20% Male,Smoker,71,9,0.05004
t3329,20% Male,Smoker,71,10,0.05668
t3329,20% Male,Smoker,71,11,0.06438
t3329,20% Male,Smoker,71,12,0.07335
t3329,20% Male,Smoker,71,13,0.08138
t3329,20% Male,Smoker,71,14,0.09166
t3329,20% Male,Smoker,71,15,0.10194
t3329,20% Male,Smoker,71,16,0.1157
t3329,20% Male,Smoker,71,17,0.12834
t3329,20% Male,Smoker,71,18,0.14158
t3329,20% Male,Smoker,71,19,0.15558
t3329,20% Male,Smoker,71,20,0.17015
t3329,20% Male,Smoker,71,21,0.18473
t3329,20% Male,Smoker,71,22,0.19958
t3329,20% Male,Smoker,71,23,0.21455
t3329,20% Male,Smoker,71,24,0.22831
t3329,20% Male,Smoker,71,25,0.2419
t3329,20% Male,Smoker,72,1,0.00646
t3329,20% Male,Smoker,72,2,0.01329
t3329,20% Male,Smoker,72,3,0.02407
t3329,20% Male,Smoker,72,4,0.03373
t3329,20% Male,Smoker,72,5,0.03774
t3329,20% Male,Smoker,72,6,0.04052
t3329,20% Male,Smoker,72,7,0.04396
t3329,20% Male,Smoker,72,8,0.04919
t3329,20% Male,Smoker,72,9,0.05578
t3329,20% Male,Smoker,72,10,0.06352
t3329,20% Male,Smoker,72,11,0.07262
t3329,20% Male,Smoker,72,12,0.08133
t3329,20% Male,Smoker,72,13,0.09058
t3329,20% Male,Smoker,72,14,0.10042
t3329,20% Male,Smoker,72,15,0.11393
t3329,20% Male,Smoker,72,16,0.1282
t3329,20% Male,Smoker,72,17,0.14151
t3329,20% Male,Smoker,72,18,0.15558
t3329,20% Male,Smoker,72,19,0.17015
t3329,20% Male,Smoker,72,20,0.18473
t3329,20% Male,Smoker,72,21,0.19958
t3329,20% Male,Smoker,72,22,0.21455
t3329,20% Male,Smoker,72,23,0.22831
t3329,20% Male,Smoker,72,24,0.2419
t3329,20% Male,Smoker,72,25,0.25927
t3329,20% Male,Smoker,73,1,0.00708
t3329,20% Male,Smoker,73,2,0.01455
t3329,20% Male,Smoker,73,3,0.02672
t3329,20% Male,Smoker,73,4,0.03663
t3329,20% Male,Smoker,73,5,0.03949
t3329,20% Male,Smoker,73,6,0.04275
t3329,20% Male,Smoker,73,7,0.04809
t3329,20% Male,Smoker,73,8,0.05444
t3329,20% Male,Smoker,73,9,0.06204
t3329,20% Male,Smoker,73,10,0.07142
t3329,20% Male,Smoker,73,11,0.07841
t3329,20% Male,Smoker,73,12,0.08859
t3329,20% Male,Smoker,73,13,0.09906
t3329,20% Male,Smoker,73,14,0.11212
t3329,20% Male,Smoker,73,15,0.12785
t3329,20% Male,Smoker,73,16,0.14124
t3329,20% Male,Smoker,73,17,0.15558
t3329,20% Male,Smoker,73,18,0.17015
t3329,20% Male,Smoker,73,19,0.18473
t3329,20% Male,Smoker,73,20,0.19958
t3329,20% Male,Smoker,73,21,0.21455
t3329,20% Male,Smoker,73,22,0.22831
t3329,20% Male,Smoker,73,23,0.2419
t3329,20% Male,Smoker,73,24,0.25927
t3329,20% Male,Smoker,73,25,0.2776
t3329,20% Male,Smoker,74,1,0.00777
t3329,20% Male,Smoker,74,2,0.01592
t3329,20% Male,Smoker,74,3,0.02958
t3329,20% Male,Smoker,74,4,0.0381
t3329,20% Male,Smoker,74,5,0.04155
t3329,20% Male,Smoker,74,6,0.04693
t3329,20% Male,Smoker,74,7,0.05304
t3329,20% Male,Smoker,74,8,0.06049
t3329,20% Male,Smoker,74,9,0.06971
t3329,20% Male,Smoker,74,10,0.07708
t3329,20% Male,Smoker,74,11,0.086
t3329,20% Male,Smoker,74,12,0.09663
t3329,20% Male,Smoker,74,13,0.1085
t3329,20% Male,Smoker,74,14,0.12731
t3329,20% Male,Smoker,74,15,0.1409
t3329,20% Male,Smoker,74,16,0.15534
t3329,20% Male,Smoker,74,17,0.17015
t3329,20% Male,Smoker,74,18,0.18473
t3329,20% Male,Smoker,74,19,0.19958
t3329,20% Male,Smoker,74,20,0.21455
t3329,20% Male,Smoker,74,21,0.22831
t3329,20% Male,Smoker,74,22,0.2419
t3329,20% Male,Smoker,74,23,0.25927
t3329,20% Male,Smoker,74,24,0.2776
t3329,20% Male,Smoker,74,25,0.29685
t3329,20% Male,Smoker,75,1,0.00854
t3329,20% Male,Smoker,75,2,0.01743
t3329,20% Male,Smoker,75,3,0.03266
t3329,20% Male,Smoker,75,4,0.03965
t3329,20% Male,Smoker,75,5,0.04544
t3329,20% Male,Smoker,75,6,0.05156
t3329,20% Male,Smoker,75,7,0.05844
t3329,20% Male,Smoker,75,8,0.06741
t3329,20% Male,Smoker,75,9,0.07522
t3329,20% Male,Smoker,75,10,0.08503
t3329,20% Male,Smoker,75,11,0.09378
t3329,20% Male,Smoker,75,12,0.10845
t3329,20% Male,Smoker,75,13,0.12677
t3329,20% Male,Smoker,75,14,0.14005
t3329,20% Male,Smoker,75,15,0.15503
t3329,20% Male,Smoker,75,16,0.17015
t3329,20% Male,Smoker,75,17,0.18473
t3329,20% Male,Smoker,75,18,0.19958
t3329,20% Male,Smoker,75,19,0.21455
t3329,20% Male,Smoker,75,20,0.22831
t3329,20% Male,Smoker,75,21,0.2419
t3329,20% Male,Smoker,75,22,0.25927
t3329,20% Male,Smoker,75,23,0.2776
t3329,20% Male,Smoker,75,24,0.29685
t3329,20% Male,Smoker,75,25,0.31649
t3329,20% Male,Smoker,76,1,0.00939
t3329,20% Male,Smoker,76,2,0.0191
t3329,20% Male,Smoker,76,3,0.03502
t3329,20% Male,Smoker,76,4,0.04344
t3329,20% Male,Smoker,76,5,0.04973
t3329,20% Male,Smoker,76,6,0.05685
t3329,20% Male,Smoker,76,7,0.06544
t3329,20% Male,Smoker,76,8,0.0748
t3329,20% Male,Smoker,76,9,0.08351
t3329,20% Male,Smoker,76,10,0.0927
t3329,20% Male,Smoker,76,11,0.10573
t3329,20% Male,Smoker,76,12,0.12612
t3329,20% Male,Smoker,76,13,0.13911
t3329,20% Male,Smoker,76,14,0.15408
t3329,20% Male,Smoker,76,15,0.17015
t3329,20% Male,Smoker,76,16,0.18473
t3329,20% Male,Smoker,76,17,0.19958
t3329,20% Male,Smoker,76,18,0.21455
t3329,20% Male,Smoker,76,19,0.22831
t3329,20% Male,Smoker,76,20,0.2419
t3329,20% Male,Smoker,76,21,0.25927
t3329,20% Male,Smoker,76,22,0.2776
t3329,20% Male,Smoker,76,23,0.29685
t3329,20% Male,Smoker,76,24,0.31649
t3329,20% Male,Smoker,76,25,0.33601
t3329,20% Male,Smoker,77,1,0.01033
t3329,20% Male,Smoker,77,2,0.02093
t3329,20% Male,Smoker,77,3,0.03751
t3329,20% Male,Smoker,77,4,0.04769
t3329,20% Male,Smoker,77,5,0.05498
t3329,20% Male,Smoker,77,6,0.06344
t3329,20% Male,Smoker,77,7,0.07156
t3329,20% Male,Smoker,77,8,0.08304
t3329,20% Male,Smoker,77,9,0.0911
t3329,20% Male,Smoker,77,10,0.10437
t3329,20% Male,Smoker,77,11,0.12537
t3329,20% Male,Smoker,77,12,0.13766
t3329,20% Male,Smoker,77,13,0.15292
t3329,20% Male,Smoker,77,14,0.17015
t3329,20% Male,Smoker,77,15,0.18473
t3329,20% Male,Smoker,77,16,0.19958
t3329,20% Male,Smoker,77,17,0.21455
t3329,20% Male,Smoker,77,18,0.22831
t3329,20% Male,Smoker,77,19,0.2419
t3329,20% Male,Smoker,77,20,0.25927
t3329,20% Male,Smoker,77,21,0.2776
t3329,20% Male,Smoker,77,22,0.29685
t3329,20% Male,Smoker,77,23,0.31649
t3329,20% Male,Smoker,77,24,0.33601
t3329,20% Male,Smoker,77,25,0.36083
t3329,20% Male,Smoker,78,1,0.01138
t3329,20% Male,Smoker,78,2,0.02298
t3329,20% Male,Smoker,78,3,0.04019
t3329,20% Male,Smoker,78,4,0.05259
t3329,20% Male,Smoker,78,5,0.06108
t3329,20% Male,Smoker,78,6,0.0683
t3329,20% Male,Smoker,78,7,0.07941
t3329,20% Male,Smoker,78,8,0.09061
t3329,20% Male,Smoker,78,9,0.10245
t3329,20% Male,Smoker,78,10,0.11884
t3329,20% Male,Smoker,78,11,0.13595
t3329,20% Male,Smoker,78,12,0.15099
t3329,20% Male,Smoker,78,13,0.16894
t3329,20% Male,Smoker,78,14,0.18473
t3329,20% Male,Smoker,78,15,0.19958
t3329,20% Male,Smoker,78,16,0.21455
t3329,20% Male,Smoker,78,17,0.22831
t3329,20% Male,Smoker,78,18,0.2419
t3329,20% Male,Smoker,78,19,0.25927
t3329,20% Male,Smoker,78,20,0.2776
t3329,20% Male,Smoker,78,21,0.29685
t3329,20% Male,Smoker,78,22,0.31649
t3329,20% Male,Smoker,78,23,0.33601
t3329,20% Male,Smoker,78,24,0.36083
t3329,20% Male,Smoker,78,25,0.38542
t3329,20% Male,Smoker,79,1,0.01255
t3329,20% Male,Smoker,79,2,0.02526
t3329,20% Male,Smoker,79,3,0.04313
t3329,20% Male,Smoker,79,4,0.05811
t3329,20% Male,Smoker,79,5,0.06828
t3329,20% Male,Smoker,79,6,0.07423
t3329,20% Male,Smoker,79,7,0.08683
t3329,20% Male,Smoker,79,8,0.10186
t3329,20% Male,Smoker,79,9,0.11517
t3329,20% Male,Smoker,79,10,0.13004
t3329,20% Male,Smoker,79,11,0.14881
t3329,20% Male,Smoker,79,12,0.16694
t3329,20% Male,Smoker,79,13,0.18473
t3329,20% Male,Smoker,79,14,0.19958
t3329,20% Male,Smoker,79,15,0.21455
t3329,20% Male,Smoker,79,16,0.22831
t3329,20% Male,Smoker,79,17,0.2419
t3329,20% Male,Smoker,79,18,0.25927
t3329,20% Male,Smoker,79,19,0.2776
t3329,20% Male,Smoker,79,20,0.29685
t3329,20% Male,Smoker,79,21,0.31649
t3329,20% Male,Smoker,79,22,0.33601
t3329,20% Male,Smoker,79,23,0.36083
t3329,20% Male,Smoker,79,24,0.38542
t3329,20% Male,Smoker,79,25,0.40936
t3329,20% Male,Smoker,80,1,0.01388
t3329,20% Male,Smoker,80,2,0.02794
t3329,20% Male,Smoker,80,3,0.04634
t3329,20% Male,Smoker,80,4,0.06506
t3329,20% Male,Smoker,80,5,0.0735
t3329,20% Male,Smoker,80,6,0.0813
t3329,20% Male,Smoker,80,7,0.09728
t3329,20% Male,Smoker,80,8,0.11338
t3329,20% Male,Smoker,80,9,0.12577
t3329,20% Male,Smoker,80,10,0.14613
t3329,20% Male,Smoker,80,11,0.16414
t3329,20% Male,Smoker,80,12,0.18473
t3329,20% Male,Smoker,80,13,0.19958
t3329,20% Male,Smoker,80,14,0.21455
t3329,20% Male,Smoker,80,15,0.22831
t3329,20% Male,Smoker,80,16,0.2419
t3329,20% Male,Smoker,80,17,0.25927
t3329,20% Male,Smoker,80,18,0.2776
t3329,20% Male,Smoker,80,19,0.29685
t3329,20% Male,Smoker,80,20,0.31649
t3329,20% Male,Smoker,80,21,0.33601
t3329,20% Male,Smoker,80,22,0.36083
t3329,20% Male,Smoker,80,23,0.38542
t3329,20% Male,Smoker,80,24,0.40936
t3329,20% Male,Smoker,80,25,0.43223
t3329,20% Male,Smoker,81,1,0.01546
t3329,20% Male,Smoker,81,2,0.03094
