table,gender,tobacco,issue_age,duration,q_sel
t3295,Male,Nonsmoker,39,15,0.00213
t3295,Male,Nonsmoker,39,16,0.00237
t3295,Male,Nonsmoker,39,17,0.00269
t3295,Male,Nonsmoker,39,18,0.00308
t3295,Male,Nonsmoker,39,19,0.00356
t3295,Male,Nonsmoker,39,20,0.00407
t3295,Male,Nonsmoker,39,21,0.00454
t3295,Male,Nonsmoker,39,22,0.00497
t3295,Male,Nonsmoker,39,23,0.00543
t3295,Male,Nonsmoker,39,24,0.006
t3295,Male,Nonsmoker,39,25,0.00677
t3295,Male,Nonsmoker,40,1,2.1e-4
t3295,Male,Nonsmoker,40,2,3.8e-4
t3295,Male,Nonsmoker,40,3,5.3e-4
t3295,Male,Nonsmoker,40,4,6.3e-4
